transaction_id,cust_id,tran_date,sub_category,category,Qty,Rate,Tax,total_amt,Store_type
32263938079,270308,8/2/2013,Mens,Footwear,-4,-1058,444.36,-4676.36,MBR
81353053533,269514,8/2/2013,Mens,Footwear,3,1412,444.78,4680.78,Flagship store
64644670262,275250,8/2/2013,Mens,Footwear,2,1312,275.52,2899.52,MBR
91114242925,267888,7/2/2013,Mens,Footwear,1,1146,120.33,1266.33,MBR
72240163169,266937,7/2/2013,Mens,Footwear,1,365,38.325,403.325,e-Shop
23931833305,272740,6/2/2013,Mens,Footwear,5,138,72.45,762.45,Flagship store
43069572004,273029,6/2/2013,Mens,Footwear,4,664,278.88,2934.88,MBR
32263938079,270308,5/2/2013,Mens,Footwear,-4,-1058,444.36,-4676.36,MBR
69776750454,274608,5/2/2013,Mens,Footwear,5,632,331.8,3491.8,MBR
64277302559,272318,5/2/2013,Mens,Footwear,4,521,218.82,2302.82,e-Shop
12584085327,271771,4/2/2013,Mens,Footwear,4,552,231.84,2439.84,Flagship store
30267809966,269574,4/2/2013,Mens,Footwear,4,213,89.46,941.46,e-Shop
8096604084,272075,4/2/2013,Mens,Footwear,5,541,284.02,2989.025,e-Shop
32263938079,270308,3/2/2013,Mens,Footwear,-4,-1058,444.36,-4676.36,MBR
36478358349,268049,3/2/2013,Mens,Footwear,1,900,94.5,994.5,e-Shop
80101751885,273198,3/2/2013,Mens,Footwear,5,521,273.52,2878.525,TeleShop
46893377386,270839,2/2/2013,Mens,Footwear,3,292,91.98,967.98,e-Shop
32263938079,270308,1/2/2013,Mens,Footwear,4,1058,444.36,4676.36,MBR
80661418167,275102,1/2/2013,Mens,Footwear,2,683,143.43,1509.43,TeleShop
57691411379,273031,12/1/2013,Mens,Footwear,2,1360,285.6,3005.6,MBR
56931447573,272159,12/1/2013,Mens,Footwear,4,390,163.8,1723.8,MBR
7771085000,275053,12/1/2013,Mens,Footwear,1,427,44.835,471.835,e-Shop
60247438467,270462,12/1/2013,Mens,Footwear,2,1201,252.21,2654.21,MBR
3012778958,272953,12/1/2013,Mens,Footwear,1,1003,105.31,1108.315,e-Shop
73898963640,272515,12/1/2013,Mens,Footwear,-5,-1151,604.27,-6359.275,Flagship store
82034566331,274821,12/1/2013,Mens,Footwear,1,944,99.12,1043.12,e-Shop
73898963640,272515,11/1/2013,Mens,Footwear,5,1151,604.27,6359.275,Flagship store
79820514368,268804,10/1/2013,Mens,Footwear,2,771,161.91,1703.91,TeleShop
47346608701,273515,9/1/2013,Mens,Footwear,4,606,254.52,2678.52,Flagship store
34562152707,268145,9/1/2013,Mens,Footwear,1,1317,138.28,1455.285,MBR
86485645236,267346,9/1/2013,Mens,Footwear,3,307,96.705,1017.705,e-Shop
18862437992,269723,7/1/2013,Mens,Footwear,3,169,53.235,560.235,MBR
56318632819,270966,7/1/2013,Mens,Footwear,5,810,425.25,4475.25,Flagship store
4929597518,267215,7/1/2013,Mens,Footwear,5,1374,721.35,7591.35,e-Shop
99450668722,273313,7/1/2013,Mens,Footwear,4,850,357,3757,e-Shop
43435678920,271061,6/1/2013,Mens,Footwear,2,1181,248.01,2610.01,e-Shop
79145249708,271100,6/1/2013,Mens,Footwear,5,1327,696.67,7331.675,e-Shop
91956520100,271533,6/1/2013,Mens,Footwear,5,780,409.5,4309.5,e-Shop
95333949769,271368,6/1/2013,Mens,Footwear,1,577,60.585,637.585,MBR
28917157009,267808,5/1/2013,Mens,Footwear,1,95,9.975,104.975,TeleShop
41389602751,269200,5/1/2013,Mens,Footwear,2,949,199.29,2097.29,e-Shop
50246247987,273910,5/1/2013,Mens,Footwear,3,1233,388.39,4087.395,e-Shop
45157396611,268930,5/1/2013,Mens,Footwear,5,1436,753.9,7933.9,MBR
60613314694,272128,5/1/2013,Mens,Footwear,5,1283,673.57,7088.575,Flagship store
87519023645,273646,5/1/2013,Mens,Footwear,4,731,307.02,3231.02,Flagship store
91846004475,269120,5/1/2013,Mens,Footwear,1,417,43.785,460.785,TeleShop
17665195725,269529,4/1/2013,Mens,Footwear,3,1417,446.35,4697.355,e-Shop
18571004536,275194,4/1/2013,Mens,Footwear,5,154,80.85,850.85,e-Shop
65304539784,270401,4/1/2013,Mens,Footwear,4,1003,421.26,4433.26,Flagship store
19610966988,267143,3/1/2013,Mens,Footwear,5,739,387.97,4082.975,e-Shop
55284015378,271465,3/1/2013,Mens,Footwear,-4,-201,84.42,-888.42,e-Shop
66951801347,268339,3/1/2013,Mens,Footwear,1,754,79.17,833.17,MBR
99631999746,268394,2/1/2013,Mens,Footwear,3,639,201.28,2118.285,Flagship store
63886269566,271581,2/1/2013,Mens,Footwear,5,752,394.8,4154.8,Flagship store
54082414674,272996,1/1/2013,Mens,Footwear,2,877,184.17,1938.17,e-Shop
92456095978,269718,1/1/2013,Mens,Footwear,1,1222,128.31,1350.31,Flagship store
60596009595,274652,12/2/2014,Academic,Books,4,183,76.86,808.86,MBR
17146707816,274897,12/2/2014,Academic,Books,3,622,195.93,2061.93,MBR
78753279494,269758,12/2/2014,Academic,Books,3,952,299.88,3155.88,MBR
65228973233,270009,12/2/2014,Academic,Books,2,301,63.21,665.21,e-Shop
26982813520,274048,11/2/2014,Academic,Books,2,1410,296.1,3116.1,MBR
48458724845,274880,11/2/2014,Academic,Books,4,431,181.02,1905.02,Flagship store
44081602885,274345,11/2/2014,Academic,Books,2,1437,301.77,3175.77,MBR
75365399021,274526,11/2/2014,Academic,Books,4,1251,525.42,5529.42,Flagship store
163194840,268845,10/2/2014,Academic,Books,4,1093,459.06,4831.06,Flagship store
52367686566,271735,10/2/2014,Academic,Books,5,312,163.8,1723.8,MBR
22385705298,269188,10/2/2014,Academic,Books,5,554,290.85,3060.85,e-Shop
38825384480,267297,10/2/2014,Academic,Books,4,725,304.5,3204.5,e-Shop
45988245637,270375,9/2/2014,Academic,Books,3,970,305.55,3215.55,e-Shop
23333535918,267067,9/2/2014,Academic,Books,2,306,64.26,676.26,e-Shop
7038716135,272172,9/2/2014,Academic,Books,3,519,163.48,1720.485,e-Shop
33587223995,267662,9/2/2014,Academic,Books,2,334,70.14,738.14,e-Shop
83012826863,272365,9/2/2014,Academic,Books,4,825,346.5,3646.5,MBR
86159101262,270240,9/2/2014,Academic,Books,3,680,214.2,2254.2,e-Shop
1255149551,268364,8/2/2014,Academic,Books,1,495,51.975,546.975,TeleShop
364208039,271694,8/2/2014,Academic,Books,3,935,294.52,3099.525,e-Shop
60419542443,273598,8/2/2014,Academic,Books,2,849,178.29,1876.29,e-Shop
14834552371,274650,8/2/2014,Academic,Books,1,498,52.29,550.29,Flagship store
76880074300,275227,8/2/2014,Academic,Books,3,298,93.87,987.87,MBR
93495212754,269950,8/2/2014,Academic,Books,2,646,135.66,1427.66,Flagship store
59849740275,270405,7/2/2014,Academic,Books,5,260,136.5,1436.5,TeleShop
33904181275,272874,7/2/2014,Academic,Books,5,556,291.9,3071.9,e-Shop
77738613519,275104,7/2/2014,Academic,Books,4,1219,511.98,5387.98,e-Shop
98359405385,274331,7/2/2014,Academic,Books,-4,-1314,551.88,-5807.88,MBR
22635337610,273863,6/2/2014,Academic,Books,2,1137,238.77,2512.77,TeleShop
32722184372,269527,6/2/2014,Academic,Books,1,688,72.24,760.24,e-Shop
10535054637,273221,6/2/2014,Academic,Books,4,1145,480.9,5060.9,TeleShop
33661068980,273651,6/2/2014,Academic,Books,1,707,74.235,781.235,e-Shop
8890120338,272794,6/2/2014,Academic,Books,1,615,64.575,679.575,e-Shop
56624369341,270072,6/2/2014,Academic,Books,1,428,44.94,472.94,Flagship store
57234040200,272816,6/2/2014,Academic,Books,5,1477,775.42,8160.425,MBR
80187350207,269221,6/2/2014,Academic,Books,1,497,52.185,549.185,e-Shop
71352894214,269787,6/2/2014,Academic,Books,1,96,10.08,106.08,Flagship store
77645508568,275134,6/2/2014,Academic,Books,3,1052,331.38,3487.38,Flagship store
46654312080,271152,5/2/2014,Academic,Books,2,1106,232.26,2444.26,e-Shop
33588407342,271494,5/2/2014,Academic,Books,4,559,234.78,2470.78,e-Shop
46019709226,272852,5/2/2014,Academic,Books,1,882,92.61,974.61,TeleShop
21306057166,269711,4/2/2014,Academic,Books,1,207,21.735,228.735,TeleShop
33506637829,271012,3/2/2014,Academic,Books,5,799,419.47,4414.475,e-Shop
26657504316,271288,3/2/2014,Academic,Books,1,1051,110.35,1161.355,Flagship store
38807835117,269786,3/2/2014,Academic,Books,-5,-245,128.62,-1353.625,Flagship store
46405253470,271583,3/2/2014,Academic,Books,3,509,160.33,1687.335,e-Shop
15299506861,274982,3/2/2014,Academic,Books,1,548,57.54,605.54,e-Shop
4144418176,274554,3/2/2014,Academic,Books,4,995,417.9,4397.9,e-Shop
69697587133,267045,3/2/2014,Academic,Books,5,467,245.17,2580.175,e-Shop
97988621875,274923,3/2/2014,Academic,Books,3,837,263.65,2774.655,e-Shop
75739743151,271426,3/2/2014,Academic,Books,1,1119,117.49,1236.495,Flagship store
2308796520,271367,2/2/2014,Academic,Books,1,181,19.005,200.005,e-Shop
56705966619,274984,2/2/2014,Academic,Books,4,631,265.02,2789.02,MBR
7338933735,271474,2/2/2014,Academic,Books,-4,-173,72.66,-764.66,TeleShop
28026773569,268855,2/2/2014,Academic,Books,5,476,249.9,2629.9,MBR
27554857220,268635,2/2/2014,Academic,Books,1,705,74.025,779.025,MBR
46014921346,268171,2/2/2014,Academic,Books,2,1275,267.75,2817.75,Flagship store
79846979351,270050,2/2/2014,Academic,Books,5,197,103.42,1088.425,e-Shop
60097466271,273973,1/2/2014,Academic,Books,-5,-859,450.97,-4745.975,Flagship store
42161496918,267832,12/1/2014,Academic,Books,3,1365,429.97,4524.975,TeleShop
52678109859,269060,12/1/2014,Academic,Books,4,188,78.96,830.96,e-Shop
10896011176,269715,12/1/2014,Academic,Books,5,253,132.82,1397.825,e-Shop
28343723141,267522,12/1/2014,Academic,Books,1,145,15.225,160.225,e-Shop
8051800106,268021,12/1/2014,Academic,Books,5,547,287.17,3022.175,e-Shop
60701947535,271233,12/1/2014,Academic,Books,1,88,9.24,97.24,MBR
18719716340,267536,12/1/2014,Academic,Books,3,1077,339.25,3570.255,Flagship store
41423884685,267143,12/1/2014,Academic,Books,3,810,255.15,2685.15,TeleShop
19596887326,273502,12/1/2014,Academic,Books,5,819,429.97,4524.975,Flagship store
13300797307,272662,12/1/2014,Academic,Books,4,79,33.18,349.18,TeleShop
21473137440,271664,12/1/2014,Academic,Books,2,477,100.17,1054.17,Flagship store
72829335895,268169,12/1/2014,Academic,Books,1,1249,131.14,1380.145,e-Shop
90851814330,269225,12/1/2014,Academic,Books,5,679,356.47,3751.475,e-Shop
67416750349,269069,12/1/2014,Academic,Books,5,261,137.02,1442.025,Flagship store
56473034933,273234,11/1/2014,Academic,Books,2,1186,249.06,2621.06,e-Shop
5292050908,268919,11/1/2014,Academic,Books,5,552,289.8,3049.8,MBR
42599881813,271232,11/1/2014,Academic,Books,2,861,180.81,1902.81,e-Shop
29050775506,270226,11/1/2014,Academic,Books,-2,-616,129.36,-1361.36,Flagship store
74447094731,266827,11/1/2014,Academic,Books,3,1495,470.92,4955.925,TeleShop
20715633549,272243,10/1/2014,Academic,Books,5,1180,619.5,6519.5,Flagship store
28181230250,268740,10/1/2014,Academic,Books,2,352,73.92,777.92,e-Shop
20187377109,268569,10/1/2014,Academic,Books,1,345,36.225,381.225,TeleShop
12010641529,271045,10/1/2014,Academic,Books,3,1284,404.46,4256.46,TeleShop
65549818407,272514,10/1/2014,Academic,Books,3,692,217.98,2293.98,TeleShop
85552282236,274221,10/1/2014,Academic,Books,2,194,40.74,428.74,e-Shop
87070840233,272702,10/1/2014,Academic,Books,4,1453,610.26,6422.26,MBR
94050416364,271729,10/1/2014,Academic,Books,3,519,163.48,1720.485,e-Shop
8171718447,266966,9/1/2014,Academic,Books,2,1318,276.78,2912.78,MBR
27488059621,273546,9/1/2014,Academic,Books,3,1253,394.69,4153.695,e-Shop
23288156542,274778,9/1/2014,Academic,Books,-2,-492,103.32,-1087.32,TeleShop
29050775506,270226,9/1/2014,Academic,Books,2,616,129.36,1361.36,Flagship store
91039584326,272165,9/1/2014,Academic,Books,-1,-1268,133.14,-1401.14,e-Shop
86078338517,270181,9/1/2014,Academic,Books,2,1404,294.84,3102.84,e-Shop
30629366844,272028,8/1/2014,Academic,Books,4,256,107.52,1131.52,Flagship store
41158801039,272900,8/1/2014,Academic,Books,5,766,402.15,4232.15,TeleShop
48660589294,274767,8/1/2014,Academic,Books,-1,-762,80.01,-842.01,MBR
62922048871,270766,8/1/2014,Academic,Books,3,257,80.955,851.955,MBR
5433639198,272783,8/1/2014,Academic,Books,5,543,285.07,3000.075,TeleShop
90687658880,274865,8/1/2014,Academic,Books,3,736,231.84,2439.84,e-Shop
89990722549,274792,8/1/2014,Academic,Books,3,1422,447.93,4713.93,TeleShop
85547998310,268996,8/1/2014,Academic,Books,5,845,443.62,4668.625,Flagship store
81062245899,269894,8/1/2014,Academic,Books,3,1068,336.42,3540.42,e-Shop
99682489636,268097,8/1/2014,Academic,Books,2,866,181.86,1913.86,Flagship store
21135674498,270427,7/1/2014,Academic,Books,3,1162,366.03,3852.03,e-Shop
55330587213,274226,7/1/2014,Academic,Books,5,1401,735.52,7740.525,e-Shop
24138250392,267379,7/1/2014,Academic,Books,2,1015,213.15,2243.15,MBR
5584973008,268366,7/1/2014,Academic,Books,5,379,198.97,2093.975,e-Shop
76872096992,269902,7/1/2014,Academic,Books,4,207,86.94,914.94,Flagship store
96249229495,271166,7/1/2014,Academic,Books,2,101,21.21,223.21,TeleShop
2428088317,272133,6/1/2014,Academic,Books,4,1336,561.12,5905.12,e-Shop
4781157690,272889,6/1/2014,Academic,Books,5,927,486.67,5121.675,e-Shop
90229930537,267749,6/1/2014,Academic,Books,-5,-1423,747.07,-7862.075,e-Shop
82155565127,268910,6/1/2014,Academic,Books,2,1064,223.44,2351.44,MBR
94122805702,268346,6/1/2014,Academic,Books,5,1031,541.27,5696.275,e-Shop
10685793437,272465,5/1/2014,Academic,Books,1,88,9.24,97.24,e-Shop
28696753858,270695,5/1/2014,Academic,Books,-1,-704,73.92,-777.92,TeleShop
99318505571,270706,5/1/2014,Academic,Books,-5,-1161,609.52,-6414.525,TeleShop
87978546754,268562,5/1/2014,Academic,Books,3,1031,324.76,3417.765,TeleShop
66820651986,274844,5/1/2014,Academic,Books,4,1121,470.82,4954.82,TeleShop
85999997061,270867,5/1/2014,Academic,Books,4,82,34.44,362.44,e-Shop
79025894902,272317,5/1/2014,Academic,Books,-3,-1095,344.92,-3629.925,e-Shop
91259941023,271674,5/1/2014,Academic,Books,1,319,33.495,352.495,e-Shop
18331140958,267379,4/1/2014,Academic,Books,-1,-842,88.41,-930.41,TeleShop
94606746845,269361,4/1/2014,Academic,Books,3,1342,422.73,4448.73,TeleShop
78998671169,270907,4/1/2014,Academic,Books,1,1049,110.14,1159.145,MBR
9249643508,270322,3/1/2014,Academic,Books,1,583,61.215,644.215,e-Shop
23288156542,274778,3/1/2014,Academic,Books,2,492,103.32,1087.32,TeleShop
18062786609,267864,3/1/2014,Academic,Books,3,623,196.24,2065.245,MBR
23637349107,273355,3/1/2014,Academic,Books,3,217,68.355,719.355,e-Shop
48660589294,274767,3/1/2014,Academic,Books,-1,-762,80.01,-842.01,MBR
20457562627,267468,3/1/2014,Academic,Books,-2,-663,139.23,-1465.23,e-Shop
43792892123,269007,3/1/2014,Academic,Books,4,1018,427.56,4499.56,e-Shop
97885514792,271152,3/1/2014,Academic,Books,4,384,161.28,1697.28,e-Shop
80592732318,270059,3/1/2014,Academic,Books,-3,-932,293.58,-3089.58,Flagship store
77232232822,273564,3/1/2014,Academic,Books,3,436,137.34,1445.34,e-Shop
283737262,266831,2/1/2014,Academic,Books,4,286,120.12,1264.12,TeleShop
26408242649,267840,2/1/2014,Academic,Books,3,957,301.45,3172.455,Flagship store
18331140958,267379,2/1/2014,Academic,Books,1,842,88.41,930.41,TeleShop
42716608640,271200,2/1/2014,Academic,Books,2,1091,229.11,2411.11,MBR
39628393605,271655,2/1/2014,Academic,Books,5,864,453.6,4773.6,Flagship store
90229930537,267749,2/1/2014,Academic,Books,5,1423,747.07,7862.075,e-Shop
91039584326,272165,2/1/2014,Academic,Books,1,1268,133.14,1401.14,e-Shop
93106566800,271656,2/1/2014,Academic,Books,3,75,23.625,248.625,e-Shop
77111633383,269439,2/1/2014,Academic,Books,1,1330,139.65,1469.65,e-Shop
40429129896,272598,1/1/2014,Academic,Books,2,1149,241.29,2539.29,MBR
20457562627,267468,1/1/2014,Academic,Books,2,663,139.23,1465.23,e-Shop
789912743,274000,1/1/2014,Academic,Books,2,295,61.95,651.95,e-Shop
50332885654,270347,1/1/2014,Academic,Books,5,1317,691.42,7276.425,e-Shop
28696753858,270695,1/1/2014,Academic,Books,1,704,73.92,777.92,TeleShop
22308679379,267929,1/1/2014,Academic,Books,3,653,205.69,2164.695,e-Shop
32889219128,269536,1/1/2014,Academic,Books,5,1423,747.07,7862.075,e-Shop
9835488096,273310,1/1/2014,Academic,Books,3,177,55.755,586.755,TeleShop
99318505571,270706,1/1/2014,Academic,Books,5,1161,609.52,6414.525,TeleShop
71241456072,268863,1/1/2014,Academic,Books,2,462,97.02,1021.02,Flagship store
69368153122,273627,1/1/2014,Academic,Books,3,311,97.965,1030.965,TeleShop
61171316625,271498,12/12/2013,Academic,Books,5,1035,543.37,5718.375,TeleShop
26703733651,273918,12/12/2013,Academic,Books,3,835,263.02,2768.025,e-Shop
56352008181,268335,12/12/2013,Academic,Books,4,476,199.92,2103.92,e-Shop
7121818432,270583,12/12/2013,Academic,Books,1,542,56.91,598.91,e-Shop
68098820942,269764,12/12/2013,Academic,Books,3,310,97.65,1027.65,MBR
67719058525,271762,12/12/2013,Academic,Books,5,459,240.97,2535.975,Flagship store
92491131118,268829,12/12/2013,Academic,Books,4,579,243.18,2559.18,MBR
22303224302,268819,11/12/2013,Academic,Books,2,152,31.92,335.92,Flagship store
16511796688,269883,11/12/2013,Academic,Books,1,892,93.66,985.66,Flagship store
32207223462,273599,11/12/2013,Academic,Books,5,525,275.62,2900.625,TeleShop
91064381796,274849,11/12/2013,Academic,Books,-3,-735,231.52,-2436.525,TeleShop
88100259498,267156,11/12/2013,Academic,Books,5,591,310.27,3265.275,TeleShop
87942921528,269348,11/12/2013,Academic,Books,4,653,274.26,2886.26,e-Shop
39159127695,270333,10/12/2013,Academic,Books,4,1331,559.02,5883.02,MBR
1330429672,270831,10/12/2013,Academic,Books,3,1068,336.42,3540.42,Flagship store
48144543811,274268,10/12/2013,Academic,Books,-5,-681,357.52,-3762.525,MBR
84511790918,274345,10/12/2013,Academic,Books,5,489,256.72,2701.725,MBR
91064381796,274849,10/12/2013,Academic,Books,3,735,231.52,2436.525,TeleShop
53024811654,268757,9/12/2013,Academic,Books,3,1007,317.2,3338.205,e-Shop
43150350263,268346,9/12/2013,Academic,Books,-3,-1391,438.16,-4611.165,TeleShop
27531644889,270397,9/12/2013,Academic,Books,3,332,104.58,1100.58,TeleShop
60998973710,271988,9/12/2013,Academic,Books,2,1333,279.93,2945.93,e-Shop
79369372618,273785,9/12/2013,Academic,Books,2,456,95.76,1007.76,TeleShop
72412494452,271669,9/12/2013,Academic,Books,2,1435,301.35,3171.35,TeleShop
87174343938,270829,9/12/2013,Academic,Books,4,1141,479.22,5043.22,e-Shop
6342866497,272585,8/12/2013,Academic,Books,1,604,63.42,667.42,Flagship store
43786342372,274171,8/12/2013,Academic,Books,2,1260,264.6,2784.6,Flagship store
32979702955,268767,8/12/2013,Academic,Books,2,989,207.69,2185.69,MBR
43649914034,268335,8/12/2013,Academic,Books,1,753,79.065,832.065,e-Shop
58101178207,273423,8/12/2013,Academic,Books,5,1482,778.05,8188.05,MBR
12145708589,272262,8/12/2013,Academic,Books,1,1044,109.62,1153.62,Flagship store
4132694678,274860,8/12/2013,Academic,Books,4,1474,619.08,6515.08,Flagship store
86172366047,272438,8/12/2013,Academic,Books,1,997,104.68,1101.685,Flagship store
89621332678,270151,8/12/2013,Academic,Books,1,1007,105.73,1112.735,e-Shop
2323489827,272503,7/12/2013,Academic,Books,1,987,103.63,1090.635,Flagship store
44309457562,270086,7/12/2013,Academic,Books,3,516,162.54,1710.54,e-Shop
30112553725,273058,7/12/2013,Academic,Books,-4,-1091,458.22,-4822.22,e-Shop
43150350263,268346,7/12/2013,Academic,Books,3,1391,438.16,4611.165,TeleShop
27212859026,269283,7/12/2013,Academic,Books,4,786,330.12,3474.12,TeleShop
83379463241,274281,7/12/2013,Academic,Books,3,1009,317.83,3344.835,Flagship store
60481316229,273219,6/12/2013,Academic,Books,1,942,98.91,1040.91,e-Shop
83547705413,274587,6/12/2013,Academic,Books,3,1285,404.77,4259.775,MBR
12150266022,274948,5/12/2013,Academic,Books,3,882,277.83,2923.83,e-Shop
2955218505,273709,5/12/2013,Academic,Books,4,253,106.26,1118.26,e-Shop
67544531143,268263,5/12/2013,Academic,Books,4,130,54.6,574.6,Flagship store
75491888580,273536,5/12/2013,Academic,Books,-1,-1443,151.51,-1594.515,e-Shop
77239349982,272905,5/12/2013,Academic,Books,3,214,67.41,709.41,TeleShop
72205103621,271519,5/12/2013,Academic,Books,4,136,57.12,601.12,Flagship store
12677440475,267025,4/12/2013,Academic,Books,5,1339,702.97,7397.975,e-Shop
71405509696,271066,4/12/2013,Academic,Books,-4,-1452,609.84,-6417.84,e-Shop
26632704304,269329,3/12/2013,Academic,Books,5,937,491.92,5176.925,Flagship store
43750210560,272054,2/12/2013,Academic,Books,3,175,55.125,580.125,MBR
48144543811,274268,2/12/2013,Academic,Books,5,681,357.52,3762.525,MBR
62157319453,274455,2/12/2013,Academic,Books,1,1354,142.17,1496.17,TeleShop
36631243629,267051,2/12/2013,Academic,Books,2,788,165.48,1741.48,e-Shop
97433291468,272314,2/12/2013,Academic,Books,5,1203,631.57,6646.575,Flagship store
82965905739,274493,2/12/2013,Academic,Books,4,206,86.52,910.52,MBR
35308880657,272883,1/12/2013,Academic,Books,-4,-1161,487.62,-5131.62,TeleShop
41077065673,268169,1/12/2013,Academic,Books,4,923,387.66,4079.66,TeleShop
44962548725,266870,1/12/2013,Academic,Books,1,386,40.53,426.53,e-Shop
2409734641,275214,1/12/2013,Academic,Books,1,1264,132.72,1396.72,TeleShop
6917311170,270493,1/12/2013,Academic,Books,4,698,293.16,3085.16,e-Shop
30112553725,273058,1/12/2013,Academic,Books,4,1091,458.22,4822.22,e-Shop
44157340631,272316,1/12/2013,Academic,Books,1,1292,135.66,1427.66,MBR
2152080109,269311,1/12/2013,Academic,Books,1,1449,152.14,1601.145,e-Shop
65459979111,270432,1/12/2013,Academic,Books,2,1053,221.13,2327.13,e-Shop
13902000472,272837,12/11/2013,Academic,Books,3,1093,344.29,3623.295,e-Shop
32506131422,268092,12/11/2013,Academic,Books,3,518,163.17,1717.17,TeleShop
60783451775,272186,11/11/2013,Academic,Books,-5,-625,328.12,-3453.125,MBR
55499897374,267706,11/11/2013,Academic,Books,-1,-75,7.875,-82.875,Flagship store
41312798981,271665,11/11/2013,Academic,Books,1,1455,152.77,1607.775,e-Shop
44983367889,269787,10/11/2013,Academic,Books,5,1226,643.65,6773.65,e-Shop
13503869997,269193,10/11/2013,Academic,Books,3,81,25.515,268.515,TeleShop
5899753717,271816,10/11/2013,Academic,Books,1,1185,124.42,1309.425,e-Shop
21567705484,272700,10/11/2013,Academic,Books,1,1369,143.74,1512.745,Flagship store
67730179963,272722,10/11/2013,Academic,Books,4,274,115.08,1211.08,TeleShop
9583289595,267979,9/11/2013,Academic,Books,2,1087,228.27,2402.27,TeleShop
59660016262,274058,9/11/2013,Academic,Books,4,184,77.28,813.28,TeleShop
54196482670,274828,9/11/2013,Academic,Books,1,662,69.51,731.51,Flagship store
